complaint_id,victim_lat,victim_lon,fraud_type,bank,amount_inr,complaint_text,incident_time,complaint_time,mule_chain,noise_nodes,withdrawal_atm_id,withdrawal_atm_name,withdrawal_lat,withdrawal_lon,withdrawal_time,victim_to_withdrawal_km
CMP00441,12.850215,77.515044,Job Fraud,Bank of Baroda,11200.0,I was promised a freelance project and asked to pay a 'tool access fee' to begin. The company's website and contact details disappeared the next day.,2026-07-21T13:14:38.980093,2026-07-22T01:39:40.991805,"[""MULE-RD387262"", ""MULE-DY192832"", ""MULE-TN996881"", ""MULE-OG482814""]","[""NOISE-DI870831""]",5174704944,HDFC Bank,13.0018586,77.5988817,2026-07-22T23:48:14.647024,19.15
CMP00442,12.966944,77.569865,Job Fraud,Axis Bank,14000.0,I was promised a freelance project and asked to pay a 'tool access fee' to begin. The company's website and contact details disappeared the next day.,2026-08-11T17:56:27.752811,2026-08-12T18:25:12.015502,"[""MULE-DF534874"", ""MULE-LO536822"", ""MULE-DU534624""]",[],11309883587,Unknown ATM,13.0136768,77.5542505,2026-08-13T09:37:38.703678,5.46
CMP00443,12.979854,77.503969,Investment Fraud,ICICI Bank,29100.0,I invested in a trading scheme promoted on social media that promised high returns. The platform is no longer accessible and I've lost my money.,2026-08-07T19:19:28.721039,2026-08-09T00:44:31.255359,"[""MULE-PX384251"", ""MULE-WJ431290""]",[],2181320621,Unknown ATM,12.8822735,77.572507,2026-08-08T01:30:15.743289,13.15
CMP00444,12.994729,77.519381,OTP Phishing,Canara Bank,74100.0,I received a call from someone claiming to be a Canara Bank representative. They asked me to share the OTP for a 'card upgrade' and my account was debited immediately after.,2026-08-03T03:16:42.407964,2026-08-03T20:32:44.507196,"[""MULE-OQ640052"", ""MULE-MU814141"", ""MULE-GS975523""]","[""NOISE-RU406088""]",4585188111,Axis Bank,13.0170171,77.5434268,2026-08-04T19:24:54.932559,3.6
CMP00445,12.866456,77.504945,UPI QR Scam,Punjab National Bank,12600.0,"A buyer on an e-commerce platform sent me a QR code saying I needed to scan it to get paid. When I scanned it, ₹5,500 was debited from my Punjab National Bank account instead.",2026-08-07T21:13:07.894384,2026-08-08T01:59:32.169184,"[""MULE-PM010651"", ""MULE-QT357759"", ""MULE-PM010651"", ""MULE-BK929955""]",[],1806961438,Union Bank of India,12.9723215,77.5703735,2026-08-09T04:59:00.431945,13.74
CMP00446,13.046337,77.599022,UPI QR Scam,Canara Bank,2200.0,"A buyer on an e-commerce platform sent me a QR code saying I needed to scan it to get paid. When I scanned it, ₹5,500 was debited from my Canara Bank account instead.",2026-07-20T10:38:47.239867,2026-07-21T13:21:22.506908,"[""MULE-CZ483503"", ""MULE-DO413164"", ""MULE-RU336452"", ""MULE-MS746872""]",[],11886877342,HDFC Bank,12.9793481,77.6448841,2026-07-21T20:21:34.809150,8.95
CMP00447,12.806935,77.742453,Investment Fraud,Bank of Baroda,21700.0,"A person on LinkedIn convinced me to invest in a 'low-risk' forex scheme. The platform initially let me withdraw small amounts, but after a large deposit, it became unreachable.",2026-07-30T05:53:34.167171,2026-08-01T00:20:24.598242,"[""MULE-JG777547"", ""MULE-XH932528"", ""MULE-JO331509"", ""MULE-EI107991""]",[],3535846365,ICICI Bank,12.8523822,77.6676896,2026-07-30T11:58:29.757853,9.55
CMP00448,12.813039,77.680305,OTP Phishing,Bank of Baroda,49100.0,"I got a call from a number that appeared to be Bank of Baroda. They said there was suspicious activity on my card and asked for the OTP to block it. Instead, ₹12,000 was stolen.",2026-07-25T13:43:19.257041,2026-07-26T15:30:41.415308,"[""MULE-MS746872"", ""MULE-QU914283"", ""MULE-LZ110809""]",[],2556896493,ICICI Bank,12.8281395,77.6821828,2026-07-26T09:00:15.042109,1.69
CMP00449,12.898767,77.515711,Investment Fraud,HDFC Bank,61900.0,I invested in a trading scheme promoted on social media that promised high returns. The platform is no longer accessible and I've lost my money.,2026-08-12T08:59:30.060707,2026-08-13T08:17:24.318557,"[""MULE-EP308488"", ""MULE-ID256394"", ""MULE-AD311656"", ""MULE-XZ095701""]",[],12048924775,Unknown ATM,12.9379782,77.5800181,2026-08-14T00:55:48.592721,8.22
CMP00450,12.871023,77.518228,KYC Update Scam,Canara Bank,19600.0,"I got a message saying my Canara Bank KYC would expire unless I updated it via a link. After entering my details, money was withdrawn from my account.",2026-08-04T07:58:34.260210,2026-08-05T14:10:48.897752,"[""MULE-ZN165803"", ""MULE-PX384251""]","[""NOISE-VV322602""]",1597840871,Bank of India,12.8403531,77.6637698,2026-08-05T14:17:29.151962,16.14
CMP00451,12.816737,77.513051,Job Fraud,Kotak Mahindra Bank,29100.0,I was offered a work-from-home job and asked to pay a 'registration fee' via UPI. The recruiter stopped responding after I paid.,2026-08-09T19:45:50.014530,2026-08-11T01:35:08.652481,"[""MULE-ZA299737"", ""MULE-EC930103"", ""MULE-KQ827229"", ""MULE-XZ095701""]",[],3394762170,State Bank of India,12.9424288,77.6015084,2026-08-10T19:01:49.544705,16.95
CMP00452,12.955164,77.646953,OTP Phishing,HDFC Bank,14100.0,I received a call from someone claiming to be a HDFC Bank representative. They asked me to share the OTP for a 'card upgrade' and my account was debited immediately after.,2026-08-15T11:08:52.839656,2026-08-16T15:55:07.783067,"[""MULE-OE275037"", ""MULE-RD387262""]",[],9868535154,HDFC Bank,12.9362922,77.705201,2026-08-15T19:59:05.563847,6.65
CMP00453,12.933387,77.560788,OTP Phishing,SBI,23900.0,"A person pretending to be from SBI called me and said my card needed verification. I shared the OTP they sent and ₹8,500 vanished from my account within minutes.",2026-07-28T05:30:16.642341,2026-07-28T20:48:31.675073,"[""MULE-EN013267"", ""MULE-ED303856"", ""MULE-OG482814""]",[],2214747042,Unknown ATM,13.0222291,77.6004298,2026-07-29T05:48:36.879317,10.77
CMP00454,12.84338,77.559347,KYC Update Scam,SBI,38400.0,An SMS stated my SBI KYC was expiring and I needed to click a link to update it. I entered my card details on the site and noticed unauthorized debits within hours.,2026-08-15T17:53:05.735577,2026-08-16T10:42:58.289191,"[""MULE-LI051844"", ""MULE-DU534624""]",[],1471717737,Unknown ATM,12.9170321,77.6289637,2026-08-17T16:53:54.164320,11.14
CMP00455,13.007724,77.713002,KYC Update Scam,Punjab National Bank,28300.0,"A fraudster sent me a message from a Punjab National Bank-looking number about KYC renewal. I followed the link and filled in my details. Soon after, transactions appeared that I never made.",2026-08-06T09:40:58.113526,2026-08-07T00:24:55.115635,"[""MULE-VG104332"", ""MULE-PX384251""]",[],1470757461,IndusInd Bank,12.911884,77.6379067,2026-08-07T05:29:05.313766,13.41
CMP00456,13.020376,77.738147,UPI QR Scam,Kotak Mahindra Bank,7100.0,"A buyer on an e-commerce platform sent me a QR code saying I needed to scan it to get paid. When I scanned it, ₹5,500 was debited from my Kotak Mahindra Bank account instead.",2026-07-31T14:21:44.604259,2026-08-01T09:52:38.053154,"[""MULE-FN819600"", ""MULE-SR525534""]",[],2556891218,Axis Bank,12.8349978,77.6843879,2026-08-02T07:03:28.553920,21.42
CMP00457,13.02966,77.510976,OTP Phishing,Axis Bank,14600.0,"A person pretending to be from Axis Bank called me and said my card needed verification. I shared the OTP they sent and ₹8,500 vanished from my account within minutes.",2026-07-31T15:42:02.996211,2026-08-01T05:41:44.247376,"[""MULE-QY602606"", ""MULE-TU564139""]","[""NOISE-FI434558""]",5174980936,Indian Overseas Bank,12.9975545,77.5821584,2026-08-01T06:53:47.486326,8.5
CMP00458,13.049434,77.534311,Investment Fraud,HDFC Bank,10200.0,"I was added to a WhatsApp group that promoted a guaranteed-return investment plan. After investing ₹20,000 the group admin blocked me and the website shut down.",2026-08-06T22:17:46.513784,2026-08-08T19:15:42.025597,"[""MULE-ZW184638"", ""MULE-IC577908"", ""MULE-JL231843""]",[],5335211121,ICICI Bank,12.9581194,77.5264392,2026-08-07T17:06:33.457344,10.19
CMP00459,12.912277,77.649887,Investment Fraud,Axis Bank,46800.0,I invested in a trading scheme promoted on social media that promised high returns. The platform is no longer accessible and I've lost my money.,2026-07-25T00:27:53.258174,2026-07-26T13:12:40.344257,"[""MULE-ER913651"", ""MULE-ZA863794"", ""MULE-WR848018""]",[],5018934517,State Bank of India,12.9074809,77.6758423,2026-07-26T07:07:56.930081,2.86
CMP00460,12.824422,77.617667,Investment Fraud,HDFC Bank,21800.0,"A Telegram group admin guided me to a crypto trading platform that showed fake profits. When I tried to withdraw, they asked for more 'tax' payments. I've lost ₹45,000.",2026-08-03T15:54:50.553931,2026-08-04T16:34:23.514652,"[""MULE-PI317810"", ""MULE-XH932528"", ""MULE-CI392603"", ""MULE-AD311656""]",[],2389353607,Unknown ATM,12.9034741,77.6255722,2026-08-05T05:28:08.329270,8.83
CMP00461,12.920284,77.730296,KYC Update Scam,SBI,11400.0,"A text message warned that my SBI account would be frozen if I didn't re-verify my KYC through the provided link. After submitting my information, funds were stolen.",2026-08-06T12:04:40.037425,2026-08-06T23:00:19.031760,"[""MULE-EC930103"", ""MULE-DK228092"", ""MULE-JK718227""]",[],11535639647,Unknown ATM,12.9554389,77.7004848,2026-08-07T02:36:13.712528,5.07
CMP00462,12.869053,77.510286,KYC Update Scam,Punjab National Bank,23300.0,An SMS stated my Punjab National Bank KYC was expiring and I needed to click a link to update it. I entered my card details on the site and noticed unauthorized debits within hours.,2026-07-28T01:06:52.002475,2026-07-28T23:02:38.858209,"[""MULE-WU489638"", ""MULE-NI518347"", ""MULE-QT998543""]","[""NOISE-AY587603""]",2914344549,IndusInd Bank,12.9571801,77.5316497,2026-07-29T01:16:46.858691,10.07
CMP00463,13.035762,77.731651,OTP Phishing,HDFC Bank,26500.0,I received a call from someone claiming to be a HDFC Bank representative. They asked me to share the OTP for a 'card upgrade' and my account was debited immediately after.,2026-07-25T16:47:40.302582,2026-07-26T10:24:20.810926,"[""MULE-OG482814"", ""MULE-NC699041"", ""MULE-MJ977236"", ""MULE-UR929842""]",[],981991331,Citibank,12.990976,77.721172,2026-07-26T21:43:39.442852,5.11
CMP00464,13.0565,77.679046,KYC Update Scam,Bank of Baroda,23900.0,"I got a message saying my Bank of Baroda KYC would expire unless I updated it via a link. After entering my details, money was withdrawn from my account.",2026-07-30T13:53:26.943660,2026-08-01T02:58:09.955193,"[""MULE-YI799136"", ""MULE-JM103886"", ""MULE-YI127990""]","[""NOISE-ZP769367""]",10969398448,Unknown ATM,12.965565,77.5844677,2026-07-31T07:43:41.948524,14.4
CMP00465,12.844784,77.599376,Fake Loan App,Axis Bank,71100.0,An online ad led me to a loan app that asked for an upfront 'insurance charge'. I paid it but never received the loan and the company stopped responding to calls.,2026-08-04T09:33:52.307495,2026-08-04T21:09:58.972951,"[""MULE-AX117298"", ""MULE-MQ116155"", ""MULE-TU564139""]",[],1468035390,Unknown ATM,12.9168632,77.6045592,2026-08-05T16:13:07.257747,8.03
CMP00466,12.931604,77.713236,OTP Phishing,Punjab National Bank,14800.0,"A person pretending to be from Punjab National Bank called me and said my card needed verification. I shared the OTP they sent and ₹8,500 vanished from my account within minutes.",2026-08-09T15:43:48.861833,2026-08-10T19:39:42.806546,"[""MULE-DU534624"", ""MULE-BO686508""]",[],1742644867,Unknown ATM,13.0183141,77.647035,2026-08-10T03:07:14.722720,12.02
CMP00467,12.921011,77.694661,KYC Update Scam,Bank of Baroda,26600.0,"I received a message from someone claiming to be Bank of Baroda saying my KYC was outdated. The link took me to a fake portal where I entered my Aadhaar and PAN. Later, ₹9,800 was missing.",2026-08-17T10:49:51.859507,2026-08-18T15:12:41.179139,"[""MULE-XZ095701"", ""MULE-GF978820""]",[],1597840871,Bank of India,12.8403531,77.6637698,2026-08-18T16:40:09.566548,9.57
CMP00468,12.914396,77.737173,OTP Phishing,Kotak Mahindra Bank,62000.0,"A person pretending to be from Kotak Mahindra Bank called me and said my card needed verification. I shared the OTP they sent and ₹8,500 vanished from my account within minutes.",2026-08-03T18:17:46.976897,2026-08-04T17:20:53.955837,"[""MULE-IQ659916"", ""MULE-JS078161"", ""MULE-AQ731498"", ""MULE-PX384251""]",[],454135246,Syndicate Bank,13.0217371,77.6370282,2026-08-04T14:06:27.790932,16.13
CMP00469,12.861768,77.572776,KYC Update Scam,HDFC Bank,48300.0,An SMS stated my HDFC Bank KYC was expiring and I needed to click a link to update it. I entered my card details on the site and noticed unauthorized debits within hours.,2026-07-25T23:15:45.467557,2026-07-26T02:29:29.961442,"[""MULE-QO959310"", ""MULE-JO331509"", ""MULE-WV265423""]",[],12977371115,Unknown ATM,12.8543999,77.6662466,2026-07-27T03:02:27.457602,10.17
CMP00470,13.061135,77.577439,Investment Fraud,Canara Bank,12300.0,"A Telegram group admin guided me to a crypto trading platform that showed fake profits. When I tried to withdraw, they asked for more 'tax' payments. I've lost ₹45,000.",2026-08-10T13:45:16.786038,2026-08-11T18:55:51.101764,"[""MULE-YP098180"", ""MULE-TU564139"", ""MULE-SR525534"", ""MULE-CH346578""]",[],610337028,Unknown ATM,13.0266169,77.5346987,2026-08-12T11:11:56.909352,6.01
CMP00471,12.970769,77.62274,Job Fraud,SBI,10600.0,I was offered a work-from-home job and asked to pay a 'registration fee' via UPI. The recruiter stopped responding after I paid.,2026-07-26T11:04:08.260455,2026-07-27T01:14:41.175689,"[""MULE-PL565126"", ""MULE-NR448695"", ""MULE-CZ483503"", ""MULE-HK219136""]",[],3231750614,Karur Vysya Bank,12.9168388,77.6033703,2026-07-28T06:04:14.564359,6.35
CMP00472,12.855033,77.642154,Job Fraud,SBI,34900.0,"A company contacted me on WhatsApp offering a data-entry job. They asked for a 'training fee' of ₹3,000 upfront. After I paid, the number became unreachable.",2026-08-19T01:15:45.163450,2026-08-20T19:49:32.814340,"[""MULE-WV265423"", ""MULE-LX636887"", ""MULE-WX887449"", ""MULE-PM010651""]",[],1116412170,ICICI Bank,12.9655581,77.7187512,2026-08-19T13:53:44.515708,14.83
CMP00473,12.91062,77.688849,KYC Update Scam,Punjab National Bank,18700.0,An SMS stated my Punjab National Bank KYC was expiring and I needed to click a link to update it. I entered my card details on the site and noticed unauthorized debits within hours.,2026-08-10T11:07:25.023861,2026-08-11T09:02:35.077022,"[""MULE-AQ399091"", ""MULE-NG213721"", ""MULE-YO658902""]",[],4286285302,ICICI Bank,12.9772166,77.631572,2026-08-11T03:44:23.336531,9.66
CMP00474,12.834405,77.729284,UPI QR Scam,Canara Bank,12500.0,A person on a classifieds site said they wanted to buy my item and sent a QR code for 'payment verification'. Scanning it caused an unauthorized debit from my Canara Bank account.,2026-07-20T10:58:36.321961,2026-07-21T09:23:28.368619,"[""MULE-EQ127961"", ""MULE-WR848018"", ""MULE-ZN351906"", ""MULE-FN819600""]",[],10718179796,Union Bank HSR Layout,12.9126149,77.6523053,2026-07-20T20:26:37.674795,12.05
CMP00475,13.022434,77.542113,Investment Fraud,SBI,47500.0,"I was added to a WhatsApp group that promoted a guaranteed-return investment plan. After investing ₹20,000 the group admin blocked me and the website shut down.",2026-08-08T23:36:49.195784,2026-08-09T07:24:17.093404,"[""MULE-AM490277"", ""MULE-NI518347""]",[],4591093490,Punjab National Bank,12.9771479,77.5700436,2026-08-09T20:39:11.948620,5.87
CMP00476,13.069103,77.597655,UPI QR Scam,Canara Bank,29600.0,"Someone posing as a buyer on an online marketplace asked me to scan a QR code to 'receive' payment. Instead, money was deducted from my Canara Bank account.",2026-08-14T19:34:34.313335,2026-08-16T00:29:27.428249,"[""MULE-HS843098"", ""MULE-HJ328710""]",[],4295493029,Lakshmi Vilasa Bank Ltd,12.9811084,77.6014285,2026-08-15T03:37:12.415192,9.79
CMP00477,13.087624,77.524151,Investment Fraud,ICICI Bank,9000.0,"A Telegram group admin guided me to a crypto trading platform that showed fake profits. When I tried to withdraw, they asked for more 'tax' payments. I've lost ₹45,000.",2026-07-27T05:58:14.161544,2026-07-27T08:33:40.301162,"[""MULE-TU564139"", ""MULE-EN013267"", ""MULE-EC930103""]","[""NOISE-OB337543""]",2214747042,Unknown ATM,13.0222291,77.6004298,2026-07-28T09:29:44.176761,11.01
CMP00478,12.804498,77.663498,OTP Phishing,Kotak Mahindra Bank,25400.0,"A person pretending to be from Kotak Mahindra Bank called me and said my card needed verification. I shared the OTP they sent and ₹8,500 vanished from my account within minutes.",2026-07-25T09:11:42.655580,2026-07-26T07:29:13.339909,"[""MULE-TP389083"", ""MULE-IP376724"", ""MULE-OQ640052"", ""MULE-JS078161""]",[],9102904801,HDFC Bank,12.913395,77.604436,2026-07-25T17:58:04.317730,13.7
CMP00479,12.828423,77.581089,Investment Fraud,Kotak Mahindra Bank,27200.0,"A Telegram group admin guided me to a crypto trading platform that showed fake profits. When I tried to withdraw, they asked for more 'tax' payments. I've lost ₹45,000.",2026-07-21T09:07:53.457110,2026-07-22T01:24:13.416707,"[""MULE-WQ302146"", ""MULE-VT669380"", ""MULE-FN819600""]",[],10111454507,Unknown ATM,12.9350238,77.6302683,2026-07-22T17:48:58.899004,13.0
CMP00480,12.992178,77.558106,KYC Update Scam,SBI,7400.0,"A text message warned that my SBI account would be frozen if I didn't re-verify my KYC through the provided link. After submitting my information, funds were stolen.",2026-07-22T08:34:18.709661,2026-07-22T10:04:46.197577,"[""MULE-WR184895"", ""MULE-AQ393769""]",[],1923720117,ICICI Bank,12.9458998,77.5717344,2026-07-23T22:26:50.593582,5.35
